dataset,analysis,example_id,n_source,n_predicted,n_matched,n_omitted,n_added,omitted_predicates,added_predicates
FA,ordering_vs_input,1408,2,1,1,1,0,mission,
FA,structuring_vs_ordering,1408,1,1,1,0,0,,
FA,structuring_vs_input,1408,2,1,1,1,0,mission,
FA,ordering_vs_input,1409,2,2,2,0,0,,
FA,structuring_vs_ordering,1409,2,2,2,0,0,,
FA,structuring_vs_input,1409,2,2,2,0,0,,
FA,ordering_vs_input,1410,5,5,5,0,0,,
FA,structuring_vs_ordering,1410,5,5,5,0,0,,
FA,structuring_vs_input,1410,5,5,5,0,0,,
FA,ordering_vs_input,1411,1,1,1,0,0,,
FA,structuring_vs_ordering,1411,1,1,1,0,0,,
FA,structuring_vs_input,1411,1,1,1,0,0,,
FA,ordering_vs_input,1412,2,2,2,0,0,,
FA,structuring_vs_ordering,1412,2,2,2,0,0,,
FA,structuring_vs_input,1412,2,2,2,0,0,,
FA,ordering_vs_input,1413,2,2,2,0,0,,
FA,structuring_vs_ordering,1413,2,2,2,0,0,,
FA,structuring_vs_input,1413,2,2,2,0,0,,
FA,ordering_vs_input,1414,1,1,1,0,0,,
FA,structuring_vs_ordering,1414,1,1,1,0,0,,
FA,structuring_vs_input,1414,1,1,1,0,0,,
FA,ordering_vs_input,1415,3,3,3,0,0,,
FA,structuring_vs_ordering,1415,3,3,3,0,0,,
FA,structuring_vs_input,1415,3,3,3,0,0,,
FA,ordering_vs_input,1416,2,2,2,0,0,,
FA,structuring_vs_ordering,1416,2,2,2,0,0,,
FA,structuring_vs_input,1416,2,2,2,0,0,,
FA,ordering_vs_input,1417,2,2,2,0,0,,
FA,structuring_vs_ordering,1417,2,2,2,0,0,,
FA,structuring_vs_input,1417,2,2,2,0,0,,
FA,ordering_vs_input,1418,3,3,3,0,0,,
FA,structuring_vs_ordering,1418,3,3,3,0,0,,
FA,structuring_vs_input,1418,3,3,3,0,0,,
FA,ordering_vs_input,1419,2,2,2,0,0,,
FA,structuring_vs_ordering,1419,2,2,2,0,0,,
FA,structuring_vs_input,1419,2,2,2,0,0,,
FA,ordering_vs_input,1420,3,3,3,0,0,,
FA,structuring_vs_ordering,1420,3,3,3,0,0,,
FA,structuring_vs_input,1420,3,3,3,0,0,,
FA,ordering_vs_input,1421,5,5,5,0,0,,
FA,structuring_vs_ordering,1421,5,5,5,0,0,,
FA,structuring_vs_input,1421,5,5,5,0,0,,
FA,ordering_vs_input,1422,2,2,2,0,0,,
FA,structuring_vs_ordering,1422,2,2,2,0,0,,
FA,structuring_vs_input,1422,2,2,2,0,0,,
FA,ordering_vs_input,1423,4,4,4,0,0,,
FA,structuring_vs_ordering,1423,4,4,4,0,0,,
FA,structuring_vs_input,1423,4,4,4,0,0,,
FA,ordering_vs_input,1424,1,1,1,0,0,,
FA,structuring_vs_ordering,1424,1,1,1,0,0,,
FA,structuring_vs_input,1424,1,1,1,0,0,,
FA,ordering_vs_input,1425,6,6,6,0,0,,
FA,structuring_vs_ordering,1425,6,6,6,0,0,,
FA,structuring_vs_input,1425,6,6,6,0,0,,
FA,ordering_vs_input,1426,6,3,3,3,0,editing | writer | gross,
FA,structuring_vs_ordering,1426,3,3,3,0,0,,
FA,structuring_vs_input,1426,6,3,3,3,0,editing | writer | gross,
FA,ordering_vs_input,1427,2,2,2,0,0,,
FA,structuring_vs_ordering,1427,2,2,2,0,0,,
FA,structuring_vs_input,1427,2,2,2,0,0,,
FA,ordering_vs_input,1428,4,4,4,0,0,,
FA,structuring_vs_ordering,1428,4,4,4,0,0,,
FA,structuring_vs_input,1428,4,4,4,0,0,,
FA,ordering_vs_input,1429,7,5,5,2,0,selectedByNasa | award,
FA,structuring_vs_ordering,1429,5,5,5,0,0,,
FA,structuring_vs_input,1429,7,5,5,2,0,selectedByNasa | award,
FA,ordering_vs_input,1430,3,3,3,0,0,,
FA,structuring_vs_ordering,1430,3,3,3,0,0,,
FA,structuring_vs_input,1430,3,3,3,0,0,,
FA,ordering_vs_input,1431,2,2,2,0,0,,
FA,structuring_vs_ordering,1431,2,2,2,0,0,,
FA,structuring_vs_input,1431,2,2,2,0,0,,
FA,ordering_vs_input,1432,4,3,3,1,0,artist,
FA,structuring_vs_ordering,1432,3,3,3,0,0,,
FA,structuring_vs_input,1432,4,3,3,1,0,artist,
FA,ordering_vs_input,1433,2,2,2,0,0,,
FA,structuring_vs_ordering,1433,2,2,2,0,0,,
FA,structuring_vs_input,1433,2,2,2,0,0,,
FA,ordering_vs_input,1434,6,5,5,1,0,citizenship,
FA,structuring_vs_ordering,1434,5,5,5,0,0,,
FA,structuring_vs_input,1434,6,5,5,1,0,citizenship,
FA,ordering_vs_input,1435,3,3,3,0,0,,
FA,structuring_vs_ordering,1435,3,3,3,0,0,,
FA,structuring_vs_input,1435,3,3,3,0,0,,
FA,ordering_vs_input,1436,2,2,2,0,0,,
FA,structuring_vs_ordering,1436,2,2,2,0,0,,
FA,structuring_vs_input,1436,2,2,2,0,0,,
FA,ordering_vs_input,1437,5,3,3,2,0,writer | producer,
FA,structuring_vs_ordering,1437,3,3,3,0,0,,
FA,structuring_vs_input,1437,5,3,3,2,0,writer | producer,
FA,ordering_vs_input,1438,4,4,4,0,0,,
FA,structuring_vs_ordering,1438,4,4,4,0,0,,
FA,structuring_vs_input,1438,4,4,4,0,0,,
FA,ordering_vs_input,1439,2,2,2,0,0,,
FA,structuring_vs_ordering,1439,2,2,2,0,0,,
FA,structuring_vs_input,1439,2,2,2,0,0,,
FA,ordering_vs_input,1440,3,3,3,0,0,,
FA,structuring_vs_ordering,1440,3,3,3,0,0,,
FA,structuring_vs_input,1440,3,3,3,0,0,,
FA,ordering_vs_input,1441,1,1,1,0,0,,
FA,structuring_vs_ordering,1441,1,1,1,0,0,,
FA,structuring_vs_input,1441,1,1,1,0,0,,
FA,ordering_vs_input,1442,3,3,3,0,0,,
FA,structuring_vs_ordering,1442,3,3,3,0,0,,
FA,structuring_vs_input,1442,3,3,3,0,0,,
FA,ordering_vs_input,1443,2,1,1,1,0,producer,
FA,structuring_vs_ordering,1443,1,1,1,0,0,,
FA,structuring_vs_input,1443,2,1,1,1,0,producer,
FA,ordering_vs_input,1444,2,2,2,0,0,,
FA,structuring_vs_ordering,1444,2,2,2,0,0,,
FA,structuring_vs_input,1444,2,2,2,0,0,,
FA,ordering_vs_input,1445,1,1,1,0,0,,
FA,structuring_vs_ordering,1445,1,1,1,0,0,,
FA,structuring_vs_input,1445,1,1,1,0,0,,
FA,ordering_vs_input,1446,4,4,4,0,0,,
FA,structuring_vs_ordering,1446,4,4,4,0,0,,
FA,structuring_vs_input,1446,4,4,4,0,0,,
FA,ordering_vs_input,1447,2,1,1,1,0,writer,
FA,structuring_vs_ordering,1447,1,1,1,0,0,,
FA,structuring_vs_input,1447,2,1,1,1,0,writer,
FA,ordering_vs_input,1448,1,1,1,0,0,,
FA,structuring_vs_ordering,1448,1,1,1,0,0,,
FA,structuring_vs_input,1448,1,1,1,0,0,,
FA,ordering_vs_input,1449,4,4,4,0,0,,
FA,structuring_vs_ordering,1449,4,4,4,0,0,,
FA,structuring_vs_input,1449,4,4,4,0,0,,
FA,ordering_vs_input,1450,6,5,5,1,0,city,
FA,structuring_vs_ordering,1450,5,5,5,0,0,,
FA,structuring_vs_input,1450,6,5,5,1,0,city,
FA,ordering_vs_input,1451,6,5,5,1,0,cinematography,
FA,structuring_vs_ordering,1451,5,5,5,0,0,,
FA,structuring_vs_input,1451,6,5,5,1,0,cinematography,
FA,ordering_vs_input,1452,2,2,2,0,0,,
FA,structuring_vs_ordering,1452,2,2,2,0,0,,
FA,structuring_vs_input,1452,2,2,2,0,0,,
FA,ordering_vs_input,1453,1,1,1,0,0,,
FA,structuring_vs_ordering,1453,1,1,1,0,0,,
FA,structuring_vs_input,1453,1,1,1,0,0,,
FA,ordering_vs_input,1454,5,5,5,0,0,,
FA,structuring_vs_ordering,1454,5,5,5,0,0,,
FA,structuring_vs_input,1454,5,5,5,0,0,,
FA,ordering_vs_input,1455,6,2,2,4,0,producer | runtime | artist | type,
FA,structuring_vs_ordering,1455,2,2,2,0,0,,
FA,structuring_vs_input,1455,6,2,2,4,0,producer | runtime | artist | type,
FA,ordering_vs_input,1456,3,3,3,0,0,,
FA,structuring_vs_ordering,1456,3,3,3,0,0,,
FA,structuring_vs_input,1456,3,3,3,0,0,,
FA,ordering_vs_input,1457,1,1,1,0,0,,
FA,structuring_vs_ordering,1457,1,1,1,0,0,,
FA,structuring_vs_input,1457,1,1,1,0,0,,
FA,ordering_vs_input,1458,5,5,5,0,0,,
FA,structuring_vs_ordering,1458,5,5,5,0,0,,
FA,structuring_vs_input,1458,5,5,5,0,0,,
FA,ordering_vs_input,1459,1,1,1,0,0,,
FA,structuring_vs_ordering,1459,1,1,1,0,0,,
FA,structuring_vs_input,1459,1,1,1,0,0,,
FA,ordering_vs_input,1460,4,4,4,0,0,,
FA,structuring_vs_ordering,1460,4,4,4,0,0,,
FA,structuring_vs_input,1460,4,4,4,0,0,,
FA,ordering_vs_input,1461,2,2,2,0,0,,
FA,structuring_vs_ordering,1461,2,2,2,0,0,,
FA,structuring_vs_input,1461,2,2,2,0,0,,
FA,ordering_vs_input,1462,5,5,5,0,0,,
FA,structuring_vs_ordering,1462,5,5,5,0,0,,
FA,structuring_vs_input,1462,5,5,5,0,0,,
FA,ordering_vs_input,1463,3,3,3,0,0,,
FA,structuring_vs_ordering,1463,3,3,3,0,0,,
FA,structuring_vs_input,1463,3,3,3,0,0,,
FA,ordering_vs_input,1464,7,6,6,1,0,mainIngredient,
FA,structuring_vs_ordering,1464,6,6,6,0,0,,
FA,structuring_vs_input,1464,7,6,6,1,0,mainIngredient,
FA,ordering_vs_input,1465,5,4,4,1,0,professionalField,
FA,structuring_vs_ordering,1465,4,4,4,0,0,,
FA,structuring_vs_input,1465,5,4,4,1,0,professionalField,
FA,ordering_vs_input,1466,1,1,1,0,0,,
FA,structuring_vs_ordering,1466,1,1,1,0,0,,
FA,structuring_vs_input,1466,1,1,1,0,0,,
FA,ordering_vs_input,1467,4,4,4,0,0,,
FA,structuring_vs_ordering,1467,4,4,4,0,0,,
FA,structuring_vs_input,1467,4,4,4,0,0,,
FA,ordering_vs_input,1468,3,3,3,0,0,,
FA,structuring_vs_ordering,1468,3,3,3,0,0,,
FA,structuring_vs_input,1468,3,3,3,0,0,,
FA,ordering_vs_input,1469,6,6,6,0,0,,
FA,structuring_vs_ordering,1469,6,6,6,0,0,,
FA,structuring_vs_input,1469,6,6,6,0,0,,
FA,ordering_vs_input,1470,2,1,1,1,0,mission,
FA,structuring_vs_ordering,1470,1,1,1,0,0,,
FA,structuring_vs_input,1470,2,1,1,1,0,mission,
FA,ordering_vs_input,1471,3,1,1,2,0,editing | producer,
FA,structuring_vs_ordering,1471,1,1,1,0,0,,
FA,structuring_vs_input,1471,3,1,1,2,0,editing | producer,
FA,ordering_vs_input,1472,3,3,3,0,0,,
FA,structuring_vs_ordering,1472,3,3,3,0,0,,
FA,structuring_vs_input,1472,3,3,3,0,0,,
FA,ordering_vs_input,1473,2,2,2,0,0,,
FA,structuring_vs_ordering,1473,2,2,2,0,0,,
FA,structuring_vs_input,1473,2,2,2,0,0,,
FA,ordering_vs_input,1474,2,1,1,1,0,professionalField,
FA,structuring_vs_ordering,1474,1,1,1,0,0,,
FA,structuring_vs_input,1474,2,1,1,1,0,professionalField,
FA,ordering_vs_input,1475,1,1,1,0,0,,
FA,structuring_vs_ordering,1475,1,1,1,0,0,,
FA,structuring_vs_input,1475,1,1,1,0,0,,
FA,ordering_vs_input,1476,4,4,4,0,0,,
FA,structuring_vs_ordering,1476,4,4,4,0,0,,
FA,structuring_vs_input,1476,4,4,4,0,0,,
FA,ordering_vs_input,1477,1,1,1,0,0,,
FA,structuring_vs_ordering,1477,1,1,1,0,0,,
FA,structuring_vs_input,1477,1,1,1,0,0,,
FA,ordering_vs_input,1478,6,6,6,0,0,,
FA,structuring_vs_ordering,1478,6,6,6,0,0,,
FA,structuring_vs_input,1478,6,6,6,0,0,,
FA,ordering_vs_input,1479,4,4,4,0,0,,
FA,structuring_vs_ordering,1479,4,4,4,0,0,,
FA,structuring_vs_input,1479,4,4,4,0,0,,
FA,ordering_vs_input,1480,6,4,4,2,0,location | city,
FA,structuring_vs_ordering,1480,4,4,4,0,0,,
FA,structuring_vs_input,1480,6,4,4,2,0,location | city,
FA,ordering_vs_input,1481,2,2,2,0,0,,
FA,structuring_vs_ordering,1481,2,2,2,0,0,,
FA,structuring_vs_input,1481,2,2,2,0,0,,
FA,ordering_vs_input,1482,3,3,3,0,0,,
FA,structuring_vs_ordering,1482,3,3,3,0,0,,
FA,structuring_vs_input,1482,3,3,3,0,0,,
FA,ordering_vs_input,1483,1,1,1,0,0,,
FA,structuring_vs_ordering,1483,1,1,1,0,0,,
FA,structuring_vs_input,1483,1,1,1,0,0,,
FA,ordering_vs_input,1484,5,5,5,0,0,,
FA,structuring_vs_ordering,1484,5,5,5,0,0,,
FA,structuring_vs_input,1484,5,5,5,0,0,,
FA,ordering_vs_input,1485,1,1,1,0,0,,
FA,structuring_vs_ordering,1485,1,1,1,0,0,,
FA,structuring_vs_input,1485,1,1,1,0,0,,
FA,ordering_vs_input,1486,5,5,5,0,0,,
FA,structuring_vs_ordering,1486,5,5,5,0,0,,
FA,structuring_vs_input,1486,5,5,5,0,0,,
FA,ordering_vs_input,1487,5,5,5,0,0,,
FA,structuring_vs_ordering,1487,5,5,5,0,0,,
FA,structuring_vs_input,1487,5,5,5,0,0,,
FA,ordering_vs_input,1488,1,1,1,0,0,,
FA,structuring_vs_ordering,1488,1,1,1,0,0,,
FA,structuring_vs_input,1488,1,1,1,0,0,,
FA,ordering_vs_input,1489,1,1,1,0,0,,
FA,structuring_vs_ordering,1489,1,1,1,0,0,,
FA,structuring_vs_input,1489,1,1,1,0,0,,
FA,ordering_vs_input,1490,1,1,1,0,0,,
FA,structuring_vs_ordering,1490,1,1,1,0,0,,
FA,structuring_vs_input,1490,1,1,1,0,0,,
FA,ordering_vs_input,1491,2,1,1,1,0,professionalField,
FA,structuring_vs_ordering,1491,1,1,1,0,0,,
FA,structuring_vs_input,1491,2,1,1,1,0,professionalField,
FA,ordering_vs_input,1492,7,6,6,1,0,city,
FA,structuring_vs_ordering,1492,6,6,6,0,0,,
FA,structuring_vs_input,1492,7,6,6,1,0,city,
FA,ordering_vs_input,1493,3,3,3,0,0,,
FA,structuring_vs_ordering,1493,3,3,3,0,0,,
FA,structuring_vs_input,1493,3,3,3,0,0,,
FA,ordering_vs_input,1494,5,5,5,0,0,,
FA,structuring_vs_ordering,1494,5,5,5,0,0,,
FA,structuring_vs_input,1494,5,5,5,0,0,,
FA,ordering_vs_input,1495,3,3,3,0,0,,
FA,structuring_vs_ordering,1495,3,3,3,0,0,,
FA,structuring_vs_input,1495,3,3,3,0,0,,
FA,ordering_vs_input,1496,1,1,1,0,0,,
FA,structuring_vs_ordering,1496,1,1,1,0,0,,
FA,structuring_vs_input,1496,1,1,1,0,0,,
FA,ordering_vs_input,1497,4,4,4,0,0,,
FA,structuring_vs_ordering,1497,4,4,4,0,0,,
FA,structuring_vs_input,1497,4,4,4,0,0,,
FA,ordering_vs_input,1498,2,2,2,0,0,,
FA,structuring_vs_ordering,1498,2,2,2,0,0,,
FA,structuring_vs_input,1498,2,2,2,0,0,,
FA,ordering_vs_input,1499,6,6,6,0,0,,
FA,structuring_vs_ordering,1499,6,6,6,0,0,,
FA,structuring_vs_input,1499,6,6,6,0,0,,
FA,ordering_vs_input,1500,7,7,7,0,0,,
FA,structuring_vs_ordering,1500,7,7,7,0,0,,
FA,structuring_vs_input,1500,7,7,7,0,0,,
FA,ordering_vs_input,1501,1,1,1,0,0,,
FA,structuring_vs_ordering,1501,1,1,1,0,0,,
FA,structuring_vs_input,1501,1,1,1,0,0,,
FA,ordering_vs_input,1502,4,4,4,0,0,,
FA,structuring_vs_ordering,1502,4,4,4,0,0,,
FA,structuring_vs_input,1502,4,4,4,0,0,,
FA,ordering_vs_input,1503,7,6,6,1,0,numberOfStudents,
FA,structuring_vs_ordering,1503,6,6,6,0,0,,
FA,structuring_vs_input,1503,7,6,6,1,0,numberOfStudents,
FA,ordering_vs_input,1504,2,2,2,0,0,,
FA,structuring_vs_ordering,1504,2,2,2,0,0,,
FA,structuring_vs_input,1504,2,2,2,0,0,,
FA,ordering_vs_input,1505,3,3,3,0,0,,
FA,structuring_vs_ordering,1505,3,3,3,0,0,,
FA,structuring_vs_input,1505,3,3,3,0,0,,
FA,ordering_vs_input,1506,2,2,2,0,0,,
FA,structuring_vs_ordering,1506,2,2,2,0,0,,
FA,structuring_vs_input,1506,2,2,2,0,0,,
FA,ordering_vs_input,1507,3,2,2,1,0,artist,
FA,structuring_vs_ordering,1507,2,2,2,0,0,,
FA,structuring_vs_input,1507,3,2,2,1,0,artist,
FA,ordering_vs_input,1508,3,3,3,0,0,,
FA,structuring_vs_ordering,1508,3,3,3,0,0,,
FA,structuring_vs_input,1508,3,3,3,0,0,,
FA,ordering_vs_input,1509,2,2,2,0,0,,
FA,structuring_vs_ordering,1509,2,2,2,0,0,,
FA,structuring_vs_input,1509,2,2,2,0,0,,
FA,ordering_vs_input,1510,1,1,1,0,0,,
FA,structuring_vs_ordering,1510,1,1,1,0,0,,
FA,structuring_vs_input,1510,1,1,1,0,0,,
FA,ordering_vs_input,1511,2,2,2,0,0,,
FA,structuring_vs_ordering,1511,2,2,2,0,0,,
FA,structuring_vs_input,1511,2,2,2,0,0,,
FA,ordering_vs_input,1512,2,2,2,0,0,,
FA,structuring_vs_ordering,1512,2,2,2,0,0,,
FA,structuring_vs_input,1512,2,2,2,0,0,,
FA,ordering_vs_input,1513,5,5,5,0,0,,
FA,structuring_vs_ordering,1513,5,5,5,0,0,,
FA,structuring_vs_input,1513,5,5,5,0,0,,
FA,ordering_vs_input,1514,6,5,5,1,0,type,
FA,structuring_vs_ordering,1514,5,5,5,0,0,,
FA,structuring_vs_input,1514,6,5,5,1,0,type,
FA,ordering_vs_input,1515,4,4,4,0,0,,
FA,structuring_vs_ordering,1515,4,4,4,0,0,,
FA,structuring_vs_input,1515,4,4,4,0,0,,
FA,ordering_vs_input,1516,3,2,2,1,0,training,
FA,structuring_vs_ordering,1516,2,2,2,0,0,,
FA,structuring_vs_input,1516,3,2,2,1,0,training,
FA,ordering_vs_input,1517,4,4,4,0,0,,
FA,structuring_vs_ordering,1517,4,4,4,0,0,,
FA,structuring_vs_input,1517,4,4,4,0,0,,
FA,ordering_vs_input,1518,2,2,2,0,0,,
FA,structuring_vs_ordering,1518,2,2,2,0,0,,
FA,structuring_vs_input,1518,2,2,2,0,0,,
FA,ordering_vs_input,1519,3,2,2,1,0,professionalField,
FA,structuring_vs_ordering,1519,2,2,2,0,0,,
FA,structuring_vs_input,1519,3,2,2,1,0,professionalField,
FA,ordering_vs_input,1520,3,1,1,2,0,producer | runtime,
FA,structuring_vs_ordering,1520,1,1,1,0,0,,
FA,structuring_vs_input,1520,3,1,1,2,0,producer | runtime,
FA,ordering_vs_input,1521,5,5,5,0,0,,
FA,structuring_vs_ordering,1521,5,5,5,0,0,,
FA,structuring_vs_input,1521,5,5,5,0,0,,
FA,ordering_vs_input,1522,3,3,3,0,0,,
FA,structuring_vs_ordering,1522,3,3,3,0,0,,
FA,structuring_vs_input,1522,3,3,3,0,0,,
FA,ordering_vs_input,1523,4,4,4,0,0,,
FA,structuring_vs_ordering,1523,4,4,4,0,0,,
FA,structuring_vs_input,1523,4,4,4,0,0,,
FA,ordering_vs_input,1524,7,7,7,0,0,,
FA,structuring_vs_ordering,1524,7,7,7,0,0,,
FA,structuring_vs_input,1524,7,7,7,0,0,,
FA,ordering_vs_input,1525,2,2,2,0,0,,
FA,structuring_vs_ordering,1525,2,2,2,0,0,,
FA,structuring_vs_input,1525,2,2,2,0,0,,
FA,ordering_vs_input,1526,5,4,4,1,0,icaoLocationIdentifier,
FA,structuring_vs_ordering,1526,4,4,4,0,0,,
FA,structuring_vs_input,1526,5,4,4,1,0,icaoLocationIdentifier,
FA,ordering_vs_input,1527,1,1,1,0,0,,
FA,structuring_vs_ordering,1527,1,1,1,0,0,,
FA,structuring_vs_input,1527,1,1,1,0,0,,
FA,ordering_vs_input,1528,1,1,1,0,0,,
FA,structuring_vs_ordering,1528,1,1,1,0,0,,
FA,structuring_vs_input,1528,1,1,1,0,0,,
FA,ordering_vs_input,1529,2,2,2,0,0,,
FA,structuring_vs_ordering,1529,2,2,2,0,0,,
FA,structuring_vs_input,1529,2,2,2,0,0,,
FA,ordering_vs_input,1530,4,4,4,0,0,,
FA,structuring_vs_ordering,1530,4,4,4,0,0,,
FA,structuring_vs_input,1530,4,4,4,0,0,,
FA,ordering_vs_input,1531,6,6,6,0,0,,
FA,structuring_vs_ordering,1531,6,6,6,0,0,,
FA,structuring_vs_input,1531,6,6,6,0,0,,
FA,ordering_vs_input,1532,3,2,2,1,0,industry,
FA,structuring_vs_ordering,1532,2,2,2,0,0,,
FA,structuring_vs_input,1532,3,2,2,1,0,industry,
FA,ordering_vs_input,1533,1,1,1,0,0,,
FA,structuring_vs_ordering,1533,1,1,1,0,0,,
FA,structuring_vs_input,1533,1,1,1,0,0,,
FA,ordering_vs_input,1534,3,3,3,0,0,,
FA,structuring_vs_ordering,1534,3,3,3,0,0,,
FA,structuring_vs_input,1534,3,3,3,0,0,,
FA,ordering_vs_input,1535,2,2,2,0,0,,
FA,structuring_vs_ordering,1535,2,2,2,0,0,,
FA,structuring_vs_input,1535,2,2,2,0,0,,
FA,ordering_vs_input,1536,2,2,2,0,0,,
FA,structuring_vs_ordering,1536,2,2,2,0,0,,
FA,structuring_vs_input,1536,2,2,2,0,0,,
FA,ordering_vs_input,1537,5,4,4,1,0,editing,
FA,structuring_vs_ordering,1537,4,4,4,0,0,,
FA,structuring_vs_input,1537,5,4,4,1,0,editing,
FA,ordering_vs_input,1538,1,1,1,0,0,,
FA,structuring_vs_ordering,1538,1,1,1,0,0,,
FA,structuring_vs_input,1538,1,1,1,0,0,,
FA,ordering_vs_input,1539,1,1,1,0,0,,
FA,structuring_vs_ordering,1539,1,1,1,0,0,,
FA,structuring_vs_input,1539,1,1,1,0,0,,
FA,ordering_vs_input,1540,4,4,4,0,0,,
FA,structuring_vs_ordering,1540,4,4,4,0,0,,
FA,structuring_vs_input,1540,4,4,4,0,0,,
FA,ordering_vs_input,1541,2,2,2,0,0,,
FA,structuring_vs_ordering,1541,2,2,2,0,0,,
FA,structuring_vs_input,1541,2,2,2,0,0,,
FA,ordering_vs_input,1542,6,4,4,2,0,citizenship | professionalField,
FA,structuring_vs_ordering,1542,4,4,4,0,0,,
FA,structuring_vs_input,1542,6,4,4,2,0,citizenship | professionalField,
FA,ordering_vs_input,1543,3,3,3,0,0,,
FA,structuring_vs_ordering,1543,3,3,3,0,0,,
FA,structuring_vs_input,1543,3,3,3,0,0,,
FA,ordering_vs_input,1544,6,3,3,3,0,professionalField | knownFor | knownFor,
FA,structuring_vs_ordering,1544,3,3,3,0,0,,
FA,structuring_vs_input,1544,6,3,3,3,0,professionalField | knownFor | knownFor,
FA,ordering_vs_input,1545,4,4,4,0,0,,
FA,structuring_vs_ordering,1545,4,4,4,0,0,,
FA,structuring_vs_input,1545,4,4,4,0,0,,
FA,ordering_vs_input,1546,1,1,1,0,0,,
FA,structuring_vs_ordering,1546,1,1,1,0,0,,
FA,structuring_vs_input,1546,1,1,1,0,0,,
FA,ordering_vs_input,1547,2,2,2,0,0,,
FA,structuring_vs_ordering,1547,2,2,2,0,0,,
FA,structuring_vs_input,1547,2,2,2,0,0,,
FA,ordering_vs_input,1548,1,1,1,0,0,,
FA,structuring_vs_ordering,1548,1,1,1,0,0,,
FA,structuring_vs_input,1548,1,1,1,0,0,,
FA,ordering_vs_input,1549,3,2,2,1,0,icaoLocationIdentifier,
FA,structuring_vs_ordering,1549,2,2,2,0,0,,
FA,structuring_vs_input,1549,3,2,2,1,0,icaoLocationIdentifier,
FA,ordering_vs_input,1550,2,2,2,0,0,,
FA,structuring_vs_ordering,1550,2,2,2,0,0,,
FA,structuring_vs_input,1550,2,2,2,0,0,,
FA,ordering_vs_input,1551,3,3,3,0,0,,
FA,structuring_vs_ordering,1551,3,3,3,0,0,,
FA,structuring_vs_input,1551,3,3,3,0,0,,
FA,ordering_vs_input,1552,7,7,7,0,0,,
FA,structuring_vs_ordering,1552,7,7,7,0,0,,
FA,structuring_vs_input,1552,7,7,7,0,0,,
FA,ordering_vs_input,1553,4,3,3,1,0,producer,
FA,structuring_vs_ordering,1553,3,3,3,0,0,,
FA,structuring_vs_input,1553,4,3,3,1,0,producer,
FA,ordering_vs_input,1554,4,4,4,0,0,,
FA,structuring_vs_ordering,1554,4,4,4,0,0,,
FA,structuring_vs_input,1554,4,4,4,0,0,,
FA,ordering_vs_input,1555,6,4,4,2,0,producer | artist,
FA,structuring_vs_ordering,1555,4,4,4,0,0,,
FA,structuring_vs_input,1555,6,4,4,2,0,producer | artist,
FA,ordering_vs_input,1556,5,5,5,0,0,,
FA,structuring_vs_ordering,1556,5,5,5,0,0,,
FA,structuring_vs_input,1556,5,5,5,0,0,,
FA,ordering_vs_input,1557,4,4,4,0,0,,
FA,structuring_vs_ordering,1557,4,4,4,0,0,,
FA,structuring_vs_input,1557,4,4,4,0,0,,
FA,ordering_vs_input,1558,5,4,4,1,0,producer,
FA,structuring_vs_ordering,1558,4,4,4,0,0,,
FA,structuring_vs_input,1558,5,4,4,1,0,producer,
FA,ordering_vs_input,1559,5,3,3,2,0,training | professionalField,
FA,structuring_vs_ordering,1559,3,3,3,0,0,,
FA,structuring_vs_input,1559,5,3,3,2,0,training | professionalField,
FA,ordering_vs_input,1560,2,2,2,0,0,,
FA,structuring_vs_ordering,1560,2,2,2,0,0,,
FA,structuring_vs_input,1560,2,2,2,0,0,,
FA,ordering_vs_input,1561,1,1,1,0,0,,
FA,structuring_vs_ordering,1561,1,1,1,0,0,,
FA,structuring_vs_input,1561,1,1,1,0,0,,
FA,ordering_vs_input,1562,5,4,4,1,0,citizenship,
FA,structuring_vs_ordering,1562,4,4,4,0,0,,
FA,structuring_vs_input,1562,5,4,4,1,0,citizenship,
FA,ordering_vs_input,1563,5,5,5,0,0,,
FA,structuring_vs_ordering,1563,5,5,5,0,0,,
FA,structuring_vs_input,1563,5,5,5,0,0,,
FA,ordering_vs_input,1564,3,3,3,0,0,,
FA,structuring_vs_ordering,1564,3,3,3,0,0,,
FA,structuring_vs_input,1564,3,3,3,0,0,,
FA,ordering_vs_input,1565,2,1,1,1,0,writer,
FA,structuring_vs_ordering,1565,1,1,1,0,0,,
FA,structuring_vs_input,1565,2,1,1,1,0,writer,
FA,ordering_vs_input,1566,2,2,2,0,0,,
FA,structuring_vs_ordering,1566,2,2,2,0,0,,
FA,structuring_vs_input,1566,2,2,2,0,0,,
FA,ordering_vs_input,1567,1,1,1,0,0,,
FA,structuring_vs_ordering,1567,1,1,1,0,0,,
FA,structuring_vs_input,1567,1,1,1,0,0,,
FA,ordering_vs_input,1568,3,3,3,0,0,,
FA,structuring_vs_ordering,1568,3,3,3,0,0,,
FA,structuring_vs_input,1568,3,3,3,0,0,,
FA,ordering_vs_input,1569,3,3,3,0,0,,
FA,structuring_vs_ordering,1569,3,3,3,0,0,,
FA,structuring_vs_input,1569,3,3,3,0,0,,
FA,ordering_vs_input,1570,1,1,1,0,0,,
FA,structuring_vs_ordering,1570,1,1,1,0,0,,
FA,structuring_vs_input,1570,1,1,1,0,0,,
FA,ordering_vs_input,1571,6,6,6,0,0,,
FA,structuring_vs_ordering,1571,6,6,6,0,0,,
